IP,Latitude,Longitude,PostCode,City,State,Country
103.12.36.1,-34.7212,149.094,,Broadway,,AU
103.12.56.1,-33.812,151.149,,Lane Cove West (1),,AU
103.12.59.1,-37.594,144.934,,Craigieburn,VIC,AU
103.12.85.1,-32.5908,149.589,,Mudgee (8),,AU
103.12.86.1,-19.2973,146.767,,Aitkenvale,QLD,AU
103.12.200.1,-36.8333,144.15,3551,Lockwood,VIC,AU
103.12.202.1,-36.5319,145.2132,3610,Dhurringile,VIC,AU
103.13.216.1,-33.872,151.20600000000002,,Sydney (10),,AU
103.13.218.1,-33.8658,151.21200000000002,,Sydney (13),,AU
103.14.1.1,-31.9545,115.876,,East Perth,,AU
103.14.47.1,-27.5862,152.923,,Wacol,QLD,AU
103.14.65.1,-33.8861,151.211,,Surry Hills,NSW,AU
103.14.92.1,-35.3065,149.13299999999998,,Barton,ACT,AU
103.14.172.1,-36.9667,140.2333,5273,Avenue,SA,AU
103.14.228.1,-37.8119,144.95,,West Melbourne (3),,AU
103.15.156.1,-27.5402,151.976,,Mount Lofty,,AU
103.15.177.1,-35.2692,149.131,,Braddon (2),,AU
103.15.204.1,-33.8755,151.19799999999998,,Ultimo,NSW,AU
103.15.208.1,-37.834,144.94799999999998,,Port Melbourne (City of Port Phillip),,AU
103.15.236.1,-37.84,144.989,,South Yarra,VIC,AU
103.16.134.1,-31.9873,115.77,,Claremont,WA,AU
103.17.254.1,-27.3447,152.966,,Albany Creek,QLD,AU
103.18.40.1,-27.6122,153.126,,Springwood,NSW,AU
103.18.53.1,-27.4531,153.10299999999998,,Murarrie (7),,AU
103.18.54.1,-27.551,153.034,,Salisbury,SA,AU
103.18.188.1,-36.7824,144.268,,Golden Gully,,AU
103.19.192.1,-35.8167,142.4167,3395,Rosebery,VIC,AU
103.20.18.1,-33.8292,151.244,,Mosman,NSW,AU
103.20.23.1,-38.1,144.2833,3213,Batesford,VIC,AU
103.20.216.1,-37.7868,145.124,,Manningham (Doncaster),,AU
103.20.234.1,-27.4647,153.05,,New Farm,QLD,AU
103.20.254.1,-33.8662,151.064,,Homebush West,,AU
103.21.56.1,-33.8553,151.157,,Drummoyne,NSW,AU
103.21.128.1,-37.9212,145.05200000000002,,Bentleigh East,VIC,AU
103.21.156.1,-33.9149,151.238,,Randwick,NSW,AU
103.22.176.1,-37.7465,144.736,,Caroline Springs,VIC,AU
103.22.224.1,-37.4833,144.9833,3753,Beveridge,VIC,AU
103.23.70.1,-33.8227,151.194,,Saint Leonards,VIC,AU
103.24.132.1,-33.8646,151.107,,Concord,NSW,AU
103.24.210.1,-37.8209,145.004,,Richmond,VIC,AU
103.25.53.1,-37.65,144.9333,3062,Somerton,VIC,AU
103.25.160.1,-27.5081,153.05100000000002,,Greenslopes,QLD,AU
103.25.161.1,-27.4552,153.032,,Fortitude Valley,QLD,AU
103.26.63.1,-27.6358,151.9392,4350,Top Camp,QLD,AU
103.26.88.1,-33.8143,151.184,,Artarmon,NSW,AU
103.26.202.1,-25.5548,152.672,,Tinana,QLD,AU
103.27.152.1,-27.4123,152.982,,Gaythorne,QLD,AU
103.27.160.1,-28.8545,151.166,,Texas,,AU
103.28.20.1,-37.8377,144.994,,South Yarra (16),,AU
103.28.92.1,-31.9431,115.845,,West Perth (61),,AU
103.28.196.1,-27.4853,152.991,,Toowong,QLD,AU
103.29.40.1,-33.8405,151.20600000000002,,North Sydney (5),,AU
103.29.64.1,-33.8745,151.208,,Sydney (27),,AU
103.29.89.1,-33.8438,151.21,,Milsons Point (5),,AU
103.29.102.1,-31.1333,150.85,2340,Phillip,NSW,AU
103.29.115.1,-31.8654,115.90100000000001,,Malaga,WA,AU
103.29.169.1,-37.6259,143.884,,Mount Helen,VIC,AU
103.31.30.1,-37.8295,145.246,,Heathmont,VIC,AU
103.31.89.1,-42.9489,147.1334,7109,Mountain River,TAS,AU
103.35.113.1,-33.618,151.334,,Avalon Beach,NSW,AU
103.35.130.1,-37.7967,145.058,,Kew East (4),,AU
103.35.219.1,-33.7488,150.904,,Kings Park,TAS,AU
103.36.4.1,-36.561,146.7237,3736,Myrtleford,VIC,AU
103.36.12.1,-27.4771,153.028,,Brisbane,QLD,AU
103.37.8.1,-37.7969,145.05700000000002,,Kew East,VIC,AU
103.38.9.1,-37.8339,144.92600000000002,,Port Melbourne (8a),,AU
103.38.10.1,-28.7962,153.593,,Lennox Head (1),,AU
103.38.148.1,-24.8148,152.4626,4670,Bargara,QLD,AU
103.39.86.1,-37.8172,144.96200000000002,,Melbourne (Optus Centre),,AU
103.39.138.1,-42.8894,147.33,,Battery Point,TAS,AU
103.39.249.1,-34.0721,150.806,,Campbelltown,NSW,AU
103.40.0.1,-33.8406,151.209,,North Sydney (401),,AU
103.40.70.1,-33.8096,151.14700000000002,,Lane Cove West (2),,AU
103.40.224.1,-37.8138,144.947,,Docklands,VIC,AU
103.42.19.1,-33.8649,151.204,,Sydney (12),,AU
103.42.189.1,-27.4575,153.034,,Fortitude Valley,QLD,AU
103.43.38.1,-33.7251,151.049,,Cherrybrook,NSW,AU
103.43.92.1,-33.7858,151.131,,Macquarie Park,NSW,AU
103.43.180.1,-37.8152,144.958,,Melbourne (19),,AU
103.44.92.1,-31.9576,115.814,,Perth,WA,AU
103.44.148.1,-27.4612,153.0,,Paddington,NSW,AU
103.45.254.1,-37.2107,145.4276,3717,Yea,VIC,AU
103.46.214.1,-31.2444,118.4358,6415,Merredin,WA,AU
103.46.222.1,-33.9406,151.24,,Maroubra (12),,AU
103.46.230.1,-33.88,151.236,,Edgecliff,NSW,AU
103.47.1.1,-33.8467,150.884,,Wetherill Park,NSW,AU
103.48.201.1,-33.8197,151.0264,2142,Camellia,NSW,AU
103.48.214.1,-27.3725,152.887,,Samford,QLD,AU
103.49.106.1,-37.2481,141.842,,Balmoral,NSW,AU
103.49.151.1,-27.455,153.03,,Fortitude Valley,QLD,AU
103.50.12.1,-37.7525,145.34799999999998,,Lilydale,VIC,AU
103.51.61.1,-33.8683,151.20600000000002,,Sydney (5),,AU
103.51.113.1,-37.8158,145.22,,Ringwood (15),,AU
103.54.132.1,-33.8401,151.20600000000002,,North Sydney (404),,AU
103.55.44.1,-32.5905,149.589,,Mudgee,NSW,AU
103.55.116.1,-33.8689,151.227,,Elizabeth Bay (2),,AU
103.55.176.1,-27.9699,153.393,,Southport,QLD,AU
103.55.217.1,-37.8264,144.922,,Port Melbourne (1),,AU
103.55.219.1,-27.4635,153.025,,Spring Hill (10),,AU
103.56.71.1,-33.8646,151.194,,Pyrmont (125),,AU
103.57.91.1,-37.8164,144.955,,Melbourne (14),,AU
103.58.32.1,-33.8707,151.205,,Sydney (14),,AU
103.59.183.1,-35.2809,149.13,,Canberra,ACT,AU
103.60.22.1,-21.1441,149.185,,Mackay,QLD,AU
103.60.105.1,-33.8629,151.207,,Sydney (22),,AU
103.60.134.1,-37.9533,145.048,,Highett,VIC,AU
103.61.42.1,-33.8673,151.208,,Sydney,NSW,AU
103.61.228.1,-27.2828,152.981,,Lawnton,QLD,AU
103.62.200.1,-23.3523,119.735,,Newman,WA,AU
103.63.26.1,-37.8137,144.974,,Melbourne (7),,AU
103.63.103.1,-31.9921,115.765,,Cottesloe,WA,AU
103.63.189.1,-33.8748,151.207,,Sydney,NSW,AU
103.63.191.1,-33.8644,151.208,,Sydney (28),,AU
103.66.26.1,-37.8287,144.997,,Cremorne (3),,AU
103.66.170.1,-33.8491,151.055,,Lidcombe (29),,AU
103.67.164.1,-27.4678,153.01,,Milton,NSW,AU
103.67.251.1,-31.9548,115.85700000000001,,Perth,WA,AU
103.68.204.1,-31.9505,115.86,,Perth,WA,AU
103.68.222.1,-33.8679,151.207,,Sydney,NSW,AU
103.69.31.1,-33.8377,151.209,,North Sydney (13),,AU
103.69.198.1,-35.3145,149.144,,Kingston,TAS,AU
103.70.172.1,-37.8243,145.035,,Hawthorn (1),,AU
103.70.232.1,-31.9531,115.853,,Perth (11),,AU
103.72.201.1,-33.7539,151.24200000000002,,Frenchs Forest (3),,AU
103.73.57.1,-37.7932,145.072,,Balwyn North (2),,AU
103.73.59.1,-33.8773,151.20600000000002,,Sydney (12),,AU
103.73.83.1,-37.841,144.977,,Melbourne (11),,AU
103.73.115.1,-27.4873,153.238,,Wellington Point (12),,AU
103.73.124.1,-37.8547,144.982,,St Kilda (11),,AU
103.73.126.1,-33.9308,151.105,,Kingsgrove,NSW,AU
103.74.5.1,-27.4232,153.04,,Albion,VIC,AU
103.74.168.1,-32.7316,151.555,,Maitland (1),,AU
103.74.171.1,-33.7311,150.969,,Baulkham Hills,NSW,AU
103.75.202.1,-33.8638,151.195,,Pyrmont (26),,AU
103.75.203.1,-33.8675,151.204,,Sydney,NSW,AU
103.76.48.1,-33.8656,151.21,,Sydney (8),,AU
103.76.162.1,-33.7354,150.946,,Bella Vista (B107),,AU
103.76.164.1,-37.8128,144.94,,Docklands,VIC,AU
103.76.178.1,-37.809,144.97299999999998,,East Melbourne (8),,AU
103.77.7.1,-33.7787,151.122,,Macquarie Park (1),,AU
103.77.13.1,-33.9539,151.109,,Bexley,NSW,AU
103.77.68.1,-37.823,144.998,,Richmond,VIC,AU
103.77.80.1,-33.6767,151.289,,Warriewood (16),,AU
103.77.115.1,-37.8323,144.971,,Melbourne (5),,AU
103.77.128.1,-37.8243,145.19,,Mitcham,VIC,AU
103.77.144.1,-20.6747,117.1378,6720,Wickham,WA,AU
103.77.202.1,-23.523000000000003,148.1578,4720.0,Emerald,QLD,AU
103.78.108.1,-33.8627,151.207,,The Rocks (1),,AU
103.78.194.1,-37.8299,144.951,,South Melbourne (15),,AU
103.79.20.1,-37.8206,144.95,,Docklands,VIC,AU
103.79.109.1,-35.3085,149.13299999999998,,Barton (3),,AU
103.79.172.1,-34.8333,148.3333,2726,Jugiong,NSW,AU
103.80.128.1,-37.9869,145.065,,Mentone (Mentone Girls Grammar School),,AU
103.80.164.1,-30.502,149.4814,2388,Wee Waa,NSW,AU
103.80.228.1,-27.3124,152.95,,Warner,QLD,AU
103.81.52.1,-33.8398,151.21200000000002,,North Sydney (14),,AU
103.81.53.1,-33.3393,151.438,,Berkeley Vale,NSW,AU
103.81.102.1,-31.9563,115.859,,Perth,WA,AU
103.81.216.1,-34.9305,138.599,,Adelaide (5),,AU
103.82.111.1,-37.8063,144.987,,Collingwood,VIC,AU
103.82.124.1,-33.8037,151.269,,Balgowlah Heights,NSW,AU
103.83.102.1,-33.7843,151.072,,Eastwood,NSW,AU
103.83.124.1,-37.8142,144.97,,Melbourne (50),,AU
103.83.126.1,-33.8652,151.21,,Sydney (20),,AU
103.83.208.1,-37.8069,144.96200000000002,,Melbourne (16),,AU
103.84.135.1,-41.1799,146.36700000000002,,East Devonport,,AU
103.85.135.1,-27.487,152.984,,Toowong,QLD,AU
103.85.214.1,-27.5643,151.954,,Toowoomba,QLD,AU
103.86.27.1,-38.0306,145.10399999999998,,Aspendale (6),,AU
103.86.188.1,-38.3336,144.727,,Victoria,,AU
103.86.190.1,-37.8155,144.963,,Melbourne (2),,AU
103.87.91.1,-27.5787,153.097,,Eight Mile Plains,QLD,AU
103.88.78.1,-33.8794,151.166,,Leichhardt,NSW,AU
103.88.148.1,-33.7417,151.139,,Crows Nest,NSW,AU
103.88.163.1,-33.9414,150.988,,Milperra,NSW,AU
103.88.180.1,-37.8779,144.779,,Altona Meadows,,AU
103.88.183.1,-37.8159,144.95600000000002,,Melbourne (12),,AU
103.89.38.1,-33.7967,151.185,,Chatswood (3),,AU
103.89.73.1,-33.8663,151.209,,Sydney,NSW,AU
103.90.15.1,-27.4526,153.041,,Newstead (1),,AU
103.90.20.1,-37.8325,144.952,,South Melbourne (1),,AU
103.90.58.1,-34.9409,138.572,,Mile End South,,AU
103.90.77.1,-33.7538,151.24200000000002,,Frenchs Forest (3),,AU
103.90.88.1,-37.8616,145.29399999999998,,Boronia (2),,AU
103.91.185.1,-31.44,152.89,,Port Macquarie,NSW,AU
103.92.87.1,-37.6499,144.97,,Campbellfield,VIC,AU
103.92.131.1,-33.7405,151.02700000000002,,West Pennant Hills (32),,AU
103.93.156.1,-37.8354,144.97299999999998,,Melbourne,VIC,AU
103.93.239.1,-34.889,138.614,,Walkerville,,AU
103.94.26.1,-33.7674,150.955,,Seven Hills (13),,AU
103.94.156.1,-33.8367,151.209,,North Sydney,,AU
103.94.207.1,-33.7342,150.945,,Bella Vista (A),,AU
103.95.77.1,-26.746,153.126,,Birtinya,QLD,AU
103.95.176.1,-37.8142,144.94,,Docklands (28),,AU
103.95.195.1,-33.9849,151.136,,Ramsgate (4),,AU
103.96.24.1,-24.7647,152.4127,4670,Burnett Heads,QLD,AU
103.96.28.1,-34.9265,138.594,,Adelaide,SA,AU
103.96.56.1,-33.8685,151.205,,Sydney (6),,AU
103.96.132.1,-27.4703,153.00799999999998,,Milton (1),,AU
103.96.144.1,-27.4218,153.06799999999998,,Hendra,QLD,AU
103.97.155.1,-33.6069,150.82,,Windsor (Royal Exchange Hotel),,AU
103.97.174.1,-27.4539,153.1,,Murarrie,QLD,AU
103.97.217.1,-27.6611,152.899,,Brookwater,QLD,AU
103.97.218.1,-28.0783,153.414,,Varsity Lakes (14),,AU
103.97.230.1,-38.336999999999996,144.987,,Dromana (13),,AU
103.98.13.1,-33.8667,151.21,,Sydney (3),,AU
103.99.44.1,-31.0667,152.7333,2440,Sherwood,NSW,AU
103.99.211.1,-37.05,143.5333,3465,Homebush,VIC,AU
103.102.164.1,-38.2011,146.8055,3847,Rosedale,VIC,AU
103.103.148.1,-32.0333,116.1,6076,Pickering Brook,WA,AU
103.107.48.1,-37.2,143.95,3364,Campbelltown,VIC,AU
103.192.196.1,-37.8095,144.971,,Melbourne (33),,AU
103.193.208.1,-32.0729,115.90799999999999,,Canning Vale,WA,AU
103.194.4.1,-33.8724,151.195,,Pyrmont (1),,AU
103.194.68.1,-37.8136,144.963,,Melbourne,VIC,AU
103.195.207.1,-37.8163,145.037,,Hawthorn (1),,AU
103.196.68.1,-38.089,144.36700000000002,,Norlane,VIC,AU
103.196.84.1,-31.9559,115.85700000000001,,Perth (Chancery House),,AU
103.196.194.1,-34.927,138.60299999999998,,Adelaide,SA,AU
103.198.32.1,-33.0632,151.44299999999998,,Cooranbong,NSW,AU
103.198.33.1,-32.8149,117.178,,Cuballing,WA,AU
103.198.40.1,-13.065999999999999,142.44299999999998,,Archer River Roadhouse (Merluna),,AU
103.198.54.1,-33.7396,151.069,,Pennant Hills (2),,AU
103.198.107.1,-37.8222,144.93200000000002,,Port Melbourne (830),,AU
103.198.113.1,-33.2888,149.105,,Orange,NSW,AU
103.200.8.1,-34.9203,138.619,,Kent Town,SA,AU
103.203.163.1,-27.4649,153.031,,Brisbane,QLD,AU
103.203.190.1,-34.9117,150.60399999999998,,South Nowra (6),,AU
103.203.196.1,-38.0067,145.261,,Hallam (2),,AU
103.204.104.1,-33.0761,151.455,,Cooranbong,NSW,AU
103.204.106.1,-34.5407,150.39,,Moss Vale,NSW,AU
103.204.219.1,-41.55,147.2167,7212,Western Junction,TAS,AU
103.204.224.1,-37.9617,145.03799999999998,,Cheltenham (4),,AU
103.204.240.1,-33.874,151.208,,Sydney (3),,AU
103.205.32.1,-37.7213,144.85,,Keilor Park (6),,AU
103.207.18.1,-12.4555,130.841,,Darwin (6),,AU
103.207.28.1,-37.4333,147.75,3893,Stirling,VIC,AU
103.207.92.1,-33.7778,151.078,,Epping (189),,AU
103.207.94.1,-31.9021,115.82799999999999,,Osborne Park (2),,AU
103.208.2.1,-33.8153,151.101,,Ryde,NSW,AU
103.208.188.1,-37.981,145.069,,Mentone (1),,AU
103.209.4.1,-33.8628,151.108,,Concord (1),,AU
103.209.5.1,-33.8647,151.107,,Concord,NSW,AU
103.209.160.1,-33.8366,151.208,,North Sydney (7),,AU
103.209.188.1,-37.8595,144.984,,St Kilda (City of Port Phillip),,AU
103.210.11.1,-27.4856,152.994,,Toowong (7),,AU
103.210.148.1,-34.0123,151.094,,Sylvania,NSW,AU
103.211.48.1,-31.941999999999997,115.84899999999999,,West Perth,,AU
103.212.42.1,-33.9071,151.19299999999998,,Alexandria (13),,AU
103.212.122.1,-27.5845,152.83100000000002,,Riverview,QLD,AU
103.213.120.1,-33.867,151.205,,Sydney (2),,AU
103.214.31.1,-35.1014,150.6924,2540,Hyams Beach,NSW,AU
103.214.206.1,-27.4546,153.039,,Fortitude Valley,QLD,AU
103.215.88.1,-33.9111,151.19899999999998,,Alexandria,NSW,AU
103.216.133.1,-37.7795,144.946,,Parkville,VIC,AU
103.217.106.1,-37.5833,145.2,3099,Arthurs Creek,VIC,AU
103.217.107.1,-37.8143,144.97,,Melbourne (31),,AU
103.217.248.1,-37.8026,144.988,,Collingwood (10),,AU
103.217.250.1,-31.8885,116.76799999999999,,York,WA,AU
103.219.7.1,-34.9219,138.616,,Adelaide,SA,AU
103.219.146.1,-33.7895,151.2,,Chatswood (4),,AU
103.219.214.1,-27.4657,153.028,,Brisbane (Eva Air),,AU
103.220.226.1,-33.7803,151.129,,Macquarie Park (C),,AU
103.221.84.1,-27.6234,153.115,,Woodridge (1),,AU
103.223.138.1,-37.7446,145.0,,Preston,VIC,AU
103.224.21.1,-27.4797,153.046,,East Brisbane,,AU
103.224.212.1,-37.9867,145.035,,Beaumaris,VIC,AU
103.225.32.1,-33.7607,150.993,,Baulkham Hills,NSW,AU
103.225.186.1,-38.148,144.352,,Newtown,VIC,AU
103.225.232.1,-33.8642,151.209,,Sydney (2),,AU
103.226.123.1,-31.9539,115.851,,Perth,WA,AU
103.226.176.1,-33.3923,149.092,,Spring Terrace,,AU
103.226.219.1,-34.9755,138.609,,Hawthorn,VIC,AU
103.226.247.1,-37.8148,144.963,,Melbourne,VIC,AU
103.227.63.1,-37.7833,145.27200000000002,,Croydon,VIC,AU
103.227.200.1,-34.9262,138.592,,Adelaide,SA,AU
103.228.194.1,-33.8691,151.209,,Sydney (13),,AU
103.230.80.1,-33.8248,151.188,,St Leonards (8),,AU
103.230.172.1,-31.9466,115.863,,Perth,WA,AU
103.232.31.1,-33.8686,151.208,,Sydney,NSW,AU
103.232.132.1,-37.8298,144.959,,South Melbourne,,AU
103.232.170.1,-27.5598,151.951,,Toowoomba,QLD,AU
103.233.16.1,-34.9255,138.6,,Adelaide (4),,AU
103.233.30.1,-33.8662,151.209,,Sydney (701),,AU
103.234.194.1,-31.9548,115.85799999999999,,Perth (22),,AU
103.235.188.1,-27.4036,153.035,,Kedron,QLD,AU
103.236.202.1,-37.9875,145.115,,Braeside,VIC,AU
103.237.16.1,-33.8388,151.209,,North Sydney (5),,AU
103.237.81.1,-37.757,145.062,,Heidelberg,VIC,AU
103.237.171.1,-37.8151,144.959,,Melbourne (3),,AU
103.239.128.1,-33.8205,151.186,,Artarmon,NSW,AU
103.239.132.1,-26.2762,151.8292,4606,Wondai,QLD,AU
103.239.133.1,-26.3093,151.7816,4608,Wondai,QLD,AU
103.239.166.1,-37.8003,145.002,,Abbotsford,VIC,AU
103.240.88.1,-38.1555,144.312,,Highton,VIC,AU
103.240.132.1,-33.9222,151.192,,Mascot,NSW,AU
103.240.222.1,-35.1682,149.072,,Hall,ACT,AU
103.240.224.1,-34.4428,138.389,,Dublin,SA,AU
103.241.196.1,-31.9688,115.89299999999999,,Burswood (1),,AU
103.241.212.1,-27.3844,153.062,,Virginia,QLD,AU
103.242.80.1,-33.8675,151.13,,Five Dock,NSW,AU
103.242.210.1,-27.6152,153.132,,Springwood,NSW,AU
103.243.64.1,-27.4877,153.042,,East Brisbane,,AU
103.243.84.1,-36.3,144.9667,3621,Deakin,VIC,AU
103.243.148.1,-27.5601,151.954,,Toowoomba,QLD,AU
103.243.150.1,-12.4294,130.88299999999998,,Winnellie,NT,AU
103.244.236.1,-37.8172,144.965,,Melbourne,VIC,AU
103.247.64.1,-33.846,151.041,,Auburn,NSW,AU
103.247.118.1,-37.8195,144.951,,Docklands,VIC,AU
103.247.128.1,-37.8389,144.975,,Melbourne (City of Port Phillip),,AU
103.247.184.1,-33.7245,151.047,,Cherrybrook,NSW,AU
103.247.224.1,-37.7886,145.149,,Doncaster East,VIC,AU
103.247.225.1,-37.783,145.166,,Doncaster East,VIC,AU
103.248.96.1,-37.8354,144.974,,Melbourne (City of Port Phillip),,AU
103.248.191.1,-33.9054,151.194,,Alexandria (8),,AU
103.248.201.1,-31.7434,115.764,,Joondalup,WA,AU
103.249.48.1,-33.9394,151.19799999999998,,Botany,NSW,AU
103.249.68.1,-34.0402,150.75799999999998,,Smeaton Grange (2),,AU
103.249.69.1,-26.3914,146.25799999999998,,Charleville,QLD,AU
103.249.124.1,-33.8098,151.186,,Artarmon,NSW,AU
103.249.220.1,-27.4546,153.03799999999998,,Fortitude Valley,QLD,AU
103.250.8.1,-33.8765,151.209,,Sydney,NSW,AU
103.251.110.1,-33.8382,151.037,,Silverwater (1),,AU
103.251.144.1,-34.9757,138.602,,Hawthorn,VIC,AU
103.252.10.1,-31.9171,115.815,,Osborne Park,,AU
103.253.118.1,-32.964,151.623,,Speers Point (1),,AU
103.254.92.1,-33.8,149.9167,2787,Edith,NSW,AU
103.254.164.1,-35.2833,149.132,,Canberra,ACT,AU
103.255.31.1,-33.8894,151.21200000000002,,Surry Hills,NSW,AU
103.255.48.1,-37.8136,144.972,,Melbourne,VIC,AU
103.255.54.1,-17.3348,145.934,,Babinda,QLD,AU
103.255.55.1,-33.8874,151.15,,Leichhardt,NSW,AU
106.0.1.1,-31.0333,151.7167,,Waterloo,NSW,AU
106.69.121.1,-24.9167,152.4833,4670.0,Springfield,QLD,AU
106.69.210.1,-33.8427,151.1936,2052.0,Sydney,NSW,AU
110.32.162.1,-33.0239,151.592,2283.0,Kilaben Bay,NSW,AU
110.32.173.1,-34.6847,138.8038,5114.0,Yattalunga,SA,AU
110.33.176.1,-38.1662,144.3943,3219.0,Newcomb,VIC,AU
110.93.8.1,-28.2333,153.0,4285,Lamington,QLD,AU
110.173.128.1,-33.8738,151.21,,Sydney (11),,AU
110.173.143.1,-33.8724,151.20600000000002,,Sydney (1),,AU
110.175.231.1,-31.85,116.0167,6056,Middle Swan,WA,AU
110.175.232.1,-37.9178,147.7264,3880,Paynesville,VIC,AU
110.232.116.1,-33.866,151.209,,Sydney,NSW,AU
110.232.241.1,-38.1885,146.0053,3822,Darnum,VIC,AU
110.238.47.1,-25.9864,152.9935,4580,Cooloola Cove,QLD,AU
110.238.77.1,-31.849,115.8076,6022,Hamersley,WA,AU
110.239.7.1,-33.9155,150.8569,2171.0,Len Waters Estate,NSW,AU
111.118.220.1,-27.4658,153.028,,Brisbane (23),,AU
111.118.224.1,-33.8649,151.208,,Sydney,NSW,AU
111.220.1.1,-33.9297,151.195,,Mascot,NSW,AU
111.220.41.1,-37.8833,145.4833,3782.0,Macclesfield,VIC,AU
111.220.44.1,-37.7333,144.9833,3072.0,Preston West,VIC,AU
111.220.47.1,-37.0667,143.6833,3465.0,Maryborough,VIC,AU
111.220.129.1,-26.3833,152.6667,4570.0,Kandanga,QLD,AU
111.220.213.1,-32.4003,151.7576,2420.0,Dungog,NSW,AU
111.220.244.1,-34.7084,150.0097,2579.0,Marulan,NSW,AU
111.220.250.1,-34.7381,150.5366,2577.0,Kangaroo Valley,NSW,AU
111.221.56.1,-19.3171,146.739,,Douglas,VIC,AU
111.221.57.1,-31.9492,141.457,,Broken Hill (E),,AU
112.141.49.1,-38.25,145.1833,3913.0,Tyabb,VIC,AU
112.141.75.1,-27.7333,153.2833,4208.0,Gilberton,QLD,AU
112.141.219.1,-33.8392,151.20600000000002,,North Sydney (12),,AU
112.141.237.1,-38.3078,146.4137,3842.0,Churchill,VIC,AU
112.213.142.1,-38.5,145.5,3995.0,Woolamai,VIC,AU
113.20.1.1,-35.2728,149.131,,Braddon,ACT,AU
113.52.1.1,-26.6833,152.8833,4560,Montville,QLD,AU
113.52.6.1,-27.9417,152.6237,4309,Kalbar,QLD,AU
113.197.4.1,-36.3444,140.5818,5270,Mundulla,SA,AU
113.212.96.1,-34.9207,138.495,,Henley Beach,SA,AU
113.212.171.1,-37.9941,145.4142,3808,Beaconsfield Upper,VIC,AU
114.31.96.1,-26.6735,153.091,,Buderim (Zone Maroochydore),,AU
114.73.82.1,-33.8667,151.0333,1825.0,Lidcombe,NSW,AU
114.75.66.1,-33.8956,151.1924,1430.0,Eveleigh,NSW,AU
114.129.137.1,-37.3667,144.4,3458.0,Fern Hill,VIC,AU
114.129.160.1,-34.4366,148.7163,2586,Boorowa,NSW,AU
114.129.162.1,-28.1333,152.1333,4370,Freestone,QLD,AU
114.129.166.1,-29.5435,150.5754,2402,Warialda,NSW,AU
114.141.110.1,-33.7855,151.129,,Macquarie Park (25),,AU
114.142.160.1,-33.7986,151.284,,Manly (202),,AU
115.30.35.1,-25.2112,152.3091,4660.0,Childers,QLD,AU
115.30.60.1,-33.75,151.226,,Frenchs Forest,,AU
115.64.126.1,-33.6833,151.2333,2084,Terrey Hills,NSW,AU
115.64.134.1,-37.9333,145.4167,3782,Clematis,VIC,AU
115.64.242.1,-23.3393,150.5049,4701,Kawana,QLD,AU
115.69.8.1,-33.8155,151.187,,Artarmon (6),,AU
115.70.0.1,-37.5891,143.8147,3356.0,Delacombe,VIC,AU
115.70.75.1,-33.7088,150.5937,2777.0,Sun Valley,NSW,AU
115.70.78.1,-32.1333,152.4833,2428.0,Darawank,NSW,AU
115.70.97.1,-32.7889,151.7354,2324.0,Heatherbrae,NSW,AU
115.70.102.1,-28.65,153.2167,2480.0,Coffee Camp,NSW,AU
115.70.116.1,-31.0555,153.0472,2440.0,Hat Head,NSW,AU
115.70.241.1,-37.5536,143.7717,3350.0,Lucas,VIC,AU
115.124.1.1,-36.5654,145.3319,3631,Arcadia,VIC,AU
115.178.104.1,-35.3363,149.165,,Symonston,ACT,AU
115.187.153.1,-34.3011,138.9147,5373,Kapunda,SA,AU
115.187.159.1,-31.9194,116.0398,6056,Helena Valley,WA,AU
115.187.198.1,-41.1588,146.2425,7315,Turners Beach,TAS,AU
115.187.210.1,-37.8333,147.8667,3903,Swan Reach,VIC,AU
115.187.243.1,-27.6055,152.6643,4306,Walloon,QLD,AU
116.118.240.1,-37.8143,144.96,,Melbourne (333),,AU
116.197.144.1,-33.879,151.197,,Ultimo (1),,AU
116.206.130.1,-37.903,145.13,,Notting Hill,VIC,AU
116.206.216.1,-37.7323,144.958,,Coburg North,,AU
116.206.228.1,-33.7049,151.099,,Hornsby,NSW,AU
116.212.247.1,-12.485999999999999,130.9833,831,Palmerston,NT,AU
116.213.0.1,-33.9179,151.192,,Alexandria (1),,AU
116.213.2.1,-33.8632,151.208,,Sydney (Circular Quay),,AU
116.240.13.1,-33.293,151.4534,2259.0,Tacoma South,NSW,AU
116.240.93.1,-27.5667,152.0333,4352.0,Blanchview,QLD,AU
116.250.0.1,-21.2908,148.8258,,Pinevale,QLD,AU
116.250.17.1,-33.9117,151.19299999999998,,Alexandria,NSW,AU
116.250.22.1,-18.292,143.5458,4871.0,Georgetown,QLD,AU
116.250.24.1,-31.1333,138.3833,5730.0,Parachilna,SA,AU
116.250.30.1,-34.3333,146.9667,2665.0,Beckom,NSW,AU
116.250.36.1,-23.394000000000002,150.5039,4700.0,Allenstown,QLD,AU
116.250.46.1,-24.35,139.4667,,Bedourie,QLD,AU
116.250.48.1,-33.4,138.8833,5419.0,Hallett,SA,AU
116.250.50.1,-31.7358,150.7484,2338.0,Murrurundi,NSW,AU
116.250.52.1,-33.5833,138.3333,5464.0,Koolunga,SA,AU
116.250.96.1,-38.2987,145.0967,3915.0,Tuerong,VIC,AU
116.250.112.1,-21.0199,134.3249,872.0,Ali Curung,NT,AU
116.250.115.1,-33.7833,137.7,5555.0,Tickera,SA,AU
